idx x y z
930 0.8622148036956787 0.5046777725219727 -0.04343283176422119
931 0.8572649359703064 0.5129745006561279 -0.04425191879272461
932 0.8521784543991089 0.5213135480880737 -0.0450272262096405
933 0.8469533920288086 0.5296924114227295 -0.04575622081756592
934 0.8415917158126831 0.5381154417991638 -0.046438902616500854
935 0.8360862731933594 0.5465778112411499 -0.04707390069961548
936 0.8304352760314941 0.5550780296325684 -0.047663599252700806
937 0.8246318101882935 0.5636136531829834 -0.048203617334365845
938 0.8186780214309692 0.5721883177757263 -0.048696160316467285
939 0.8125683069229126 0.5807964205741882 -0.04914146661758423
940 0.8062952160835266 0.5894378423690796 -0.04953598976135254
941 0.79986172914505 0.5981109738349915 -0.049881160259246826
942 0.7932595610618591 0.6068134307861328 -0.05017632246017456
943 0.7864865064620972 0.6155434846878052 -0.050421953201293945
944 0.779541552066803 0.6243029832839966 -0.05061757564544678
945 0.7724173069000244 0.6330841779708862 -0.05076223611831665
946 0.7651101350784302 0.6418893933296204 -0.05085614323616028
947 0.7576189041137695 0.6507126092910767 -0.0508977472782135
948 0.7499328255653381 0.6595523357391357 -0.050889670848846436
949 0.7420594692230225 0.6684110760688782 -0.05082947015762329
950 0.7339839935302734 0.6772775650024414 -0.05071726441383362
951 0.725702166557312 0.6861481666564941 -0.050553083419799805
952 0.7172197699546814 0.695032000541687 -0.05033734440803528
953 0.7085238695144653 0.7039141058921814 -0.050068825483322144
954 0.6996084451675415 0.7127914428710938 -0.04974856972694397
955 0.6904804706573486 0.7216670513153076 -0.04937857389450073
956 0.6811239719390869 0.7305319905281067 -0.04895475506782532
957 0.6715400218963623 0.7393812537193298 -0.048480600118637085
958 0.6617263555526733 0.7482135891914368 -0.04795640707015991
959 0.651672899723053 0.7570194602012634 -0.047380298376083374
960 0.641377866268158 0.7657980918884277 -0.046754300594329834
961 0.6308403611183167 0.7745437622070312 -0.046078234910964966
962 0.6200535297393799 0.7832479476928711 -0.045353323221206665
963 0.6090145707130432 0.7919105887413025 -0.04457935690879822
964 0.5977151393890381 0.8005174994468689 -0.043759167194366455
965 0.5861546397209167 0.8090647459030151 -0.042889177799224854
966 0.5743299126625061 0.8175502419471741 -0.04197496175765991
967 0.5622369647026062 0.8259614706039429 -0.04101473093032837
968 0.5498692393302917 0.834294319152832 -0.04001152515411377
969 0.5372238159179688 0.8425361514091492 -0.03896552324295044
970 0.5243018865585327 0.8506884574890137 -0.037876784801483154
971 0.5110980868339539 0.8587368726730347 -0.036748528480529785
972 0.4976082444190979 0.866671621799469 -0.03558295965194702
973 0.4838298559188843 0.8744895458221436 -0.03438007831573486
974 0.46975791454315186 0.8821731209754944 -0.03314217925071716
975 0.45539551973342896 0.88972008228302 -0.03187185525894165
976 0.44073566794395447 0.89711594581604 -0.030572086572647095
977 0.42578160762786865 0.9043577313423157 -0.029241621494293213
978 0.4105243384838104 0.9114218354225159 -0.02788671851158142
979 0.39497074484825134 0.9183146953582764 -0.026507318019866943
980 0.37911224365234375 0.9250085949897766 -0.025107353925704956
981 0.36295652389526367 0.9315081238746643 -0.02369004487991333
982 0.34649625420570374 0.9377889037132263 -0.02225622534751892
983 0.3297370374202728 0.9438471794128418 -0.02081158757209778
984 0.3126741349697113 0.9496682286262512 -0.019358456134796143
985 0.2953121066093445 0.9552368521690369 -0.01789957284927368
986 0.2776501178741455 0.9605453610420227 -0.01644033193588257
987 0.25969168543815613 0.9655744433403015 -0.014981567859649658
988 0.24144020676612854 0.97032231092453 -0.013529270887374878
989 0.22289717197418213 0.9747665524482727 -0.012087345123291016
990 0.20406588912010193 0.9789004921913147 -0.010660350322723389
991 0.18494877219200134 0.9827040433883667 -0.009250462055206299
992 0.1655532419681549 0.9861724376678467 -0.007863909006118774
993 0.14588260650634766 0.9892792701721191 -0.006504863500595093
994 0.12594377994537354 0.99202561378479 -0.00517764687538147
995 0.1057441234588623 0.9943898916244507 -0.0038875043392181396
996 0.08528472483158112 0.9963534474372864 -0.0026394426822662354
997 0.06457903981208801 0.9979099631309509 -0.0014376938343048096
998 0.043633103370666504 0.9990495443344116 -0.0002872049808502197
999 0.022455289959907532 0.9997481107711792 0.0008052587509155273
